"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site2","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Site.match","Manipulation","Mean.Temp.","Mean.Precip.","Latitude2","SOC_stock","Ecosystem_type2","Outlier","soil_temperature","nearest_distance_km","soil_temp_years_used","delta.Mean.Temp.","delta.Mean.Precip.","delta.Mean.soil_temperature"
7217,2009.5,1,23.333,113.5,"23.333 113.5",11918,NA,"Subtropical","Managed","Mixed Forest","Mixed",21.5,1714,"IRGA","","Aggrading",1714.31,"23.333_113.5","None",6.76220588235294,1424.13888888889,23.333,31.1,"Mixed Forest",0,22.3791137695313,3.66299999989997,2010,1.68594422911402,536.786006374319,10.2556702704093
7221,2011.5,2,29.87,121.65,"29.87 121.65",11923,200,"Subtropical","Managed","Evergreen Forest","Evergreen",16,1374,"IRGA","","Aggrading",949.87,"29.87_121.65","None",5.71454545454545,NA,29.87,NA,"Evergreen Forest",0,17.2000239054362,6.4723566030831,2012,0.638283801306526,NA,5.07658040631416
7224,2010.5,2,36.42,109.53,"36.42 109.53",11929,1353,"Temperate","Managed","Deciduous Forest","Deciduous",10.1,504.7,"IRGA","","Aggrading",1222.34,"36.42_109.53","None",3.19454545454545,NA,36.42,29.6,"Deciduous Forest",0,10.8911580403646,4.0021619158782,2010,-1.88171619869348,NA,-1.23228545875744
7225,2010.5,2,36.42,109.53,"36.42 109.53",11929,1353,"Temperate","Managed","Evergreen Forest","Evergreen",10.1,504.7,"IRGA","","Aggrading",1112.6,"36.42_109.53","None",3.19454545454545,NA,36.42,29.6,"Evergreen Forest",0,10.8911580403646,4.0021619158782,2010,-1.88171619869348,NA,-1.23228545875744
7226,2010.5,2,36.42,109.53,"36.42 109.53",11929,1353,"Temperate","Managed","Deciduous Forest","Deciduous",10.1,504.7,"IRGA","","Aggrading",889.32,"36.42_109.53","None",3.19454545454545,NA,36.42,29.6,"Deciduous Forest",0,10.8911580403646,4.0021619158782,2010,-1.88171619869348,NA,-1.23228545875744
7227,2010.5,2,36.42,109.53,"36.42 109.53",11929,1353,"Temperate","Managed","Shrubland","Deciduous",10.1,504.7,"IRGA","","Aggrading",1006.64,"36.42_109.53","None",3.19454545454545,NA,36.42,29.6,"Shrubland",0,10.8911580403646,4.0021619158782,2010,-1.88171619869348,NA,-1.23228545875744
7228,2010.5,2,36.42,109.53,"36.42 109.53",11929,1353,"Temperate","Managed","Bare","Deciduous",10.1,504.7,"IRGA","","Aggrading",768.22,"36.42_109.53","None",3.19454545454545,NA,36.42,29.6,"Bare",0,10.8911580403646,4.0021619158782,2010,-1.88171619869348,NA,-1.23228545875744
7239,2012.5,2,41.77,115.68,"41.77 115.68",11938,1380,"Temperate","Managed","Grassland","Deciduous",1,400,"IRGA","","Aggrading",1670,"41.77_115.68","None",1.59666666666667,382.25,41.77,16.9,"Grassland",1,4.65477650960287,4.00216191573011,2012,-3.47959498657225,-505.102882514571,-7.46866698951917
7243,2012,1,37.88,114.27,"37.88 114.27",11939,350,"Temperate","Natural","Deciduous Forest","Deciduous",13.2,570,"IRGA","","Aggrading",684.97,"37.88_114.27","None",5.12818181818182,541.166666666667,37.88,19.8,"Deciduous Forest",0,13.1362218221029,4.00216191562839,2012,0.0519201649428949,-346.186215847904,1.01277832298086
7244,2012,1,37.88,114.27,"37.88 114.27",11939,350,"Temperate","Natural","Shrubland","Deciduous",13.2,570,"IRGA","","Aggrading",484.4,"37.88_114.27","None",5.12818181818182,541.166666666667,37.88,19.8,"Shrubland",0,13.1362218221029,4.00216191562839,2012,0.0519201649428949,-346.186215847904,1.01277832298086
7245,2012,1,37.88,114.27,"37.88 114.27",11939,350,"Temperate","Natural","Grassland","Deciduous",13.2,570,"IRGA","","Aggrading",703.89,"37.88_114.27","None",5.12818181818182,541.166666666667,37.88,19.8,"Grassland",0,13.1362218221029,4.00216191562839,2012,0.0519201649428949,-346.186215847904,1.01277832298086
7246,2011,3,42.41,117.25,"42.41 117.25",11941,1505,"Temperate","Managed","Deciduous Forest","Deciduous",-1.4,450,"IRGA","Exclusion","Aggrading",464.27,"42.41_117.25","None",1.221,NA,42.41,27.7,"Deciduous Forest",0,1.78244552612307,5.65991165980226,2011,-3.85526165323893,NA,-10.340997972999
7247,2011,3,42.41,117.25,"42.41 117.25",11941,1505,"Temperate","Managed","Deciduous Forest","Deciduous",-1.4,450,"IRGA","Exclusion","Aggrading",445.9,"42.41_117.25","None",1.221,NA,42.41,27.7,"Deciduous Forest",0,1.78244552612307,5.65991165980226,2011,-3.85526165323893,NA,-10.340997972999
7248,2011,3,42.41,117.25,"42.41 117.25",11941,1505,"Temperate","Managed","Deciduous Forest","Deciduous",-1.4,450,"IRGA","Exclusion","Aggrading",426.22,"42.41_117.25","None",1.221,NA,42.41,27.7,"Deciduous Forest",0,1.78244552612307,5.65991165980226,2011,-3.85526165323893,NA,-10.340997972999
7260,2009,1,49.32,120.05,"49.32 120.05",11949,628,"Temperate","Natural","Grassland","Deciduous",0.0244444444444443,300,"IRGA","","Mature",465,"49.32_120.05","None",0.0244444444444443,271.333333333333,49.32,49.4,"Grassland",0,4.40171457926436,5.97753293560454,2009,-5.05181720879448,-616.019549181238,-7.72172891985768
7261,2010,1,49.32,120.05,"49.32 120.05",11949,628,"Temperate","Natural","Grassland","Deciduous",0.0244444444444443,300,"IRGA","","Mature",539.2,"49.32_120.05","None",0.0244444444444443,271.333333333333,49.32,49.4,"Grassland",0,4.04317626953127,5.97753293560454,2010,-5.05181720879448,-616.019549181238,-8.08026722959077
7262,2011,1,49.32,120.05,"49.32 120.05",11949,628,"Temperate","Natural","Grassland","Deciduous",0.0244444444444443,300,"IRGA","","Mature",553.2,"49.32_120.05","None",0.0244444444444443,271.333333333333,49.32,49.4,"Grassland",0,5.49794158935549,5.97753293560454,2011,-5.05181720879448,-616.019549181238,-6.62550190976655
7268,2008.5,2,30,101.83,"30 101.83",11951,3050,"Boreal","Natural","Evergreen Forest","Evergreen",5.3,1900,"IRGA","","Aggrading",908.24,"30_101.83","None",2.93272727272727,713.333333333333,30,105.3,"Evergreen Forest",0,5.16932830810549,3.33000000016733,2008,-2.14353438051166,-174.019549181238,-6.95411519101655
7269,2008.5,2,30,101.83,"30 101.83",11951,3050,"Boreal","Natural","Mixed Forest","Mixed",5.3,1900,"IRGA","","Aggrading",643.34,"30_101.83","None",2.93272727272727,713.333333333333,30,105.3,"Mixed Forest",0,5.16932830810549,3.33000000016733,2008,-2.14353438051166,-174.019549181238,-6.95411519101655
7270,2008.5,2,30,101.83,"30 101.83",11951,3050,"Boreal","Natural","Evergreen Forest","Evergreen",5.3,1900,"IRGA","","Aggrading",1135.31,"30_101.83","None",2.93272727272727,713.333333333333,30,105.3,"Evergreen Forest",1,5.16932830810549,3.33000000016733,2008,-2.14353438051166,-174.019549181238,-6.95411519101655
7278,1994.5,1,38.27,-119.57,"38.27 -119.57",1716,455,"Temperate","Natural","Grassland","Deciduous",17.8,310,"IRGA","","Mature",1341.55,"38.27_-119.57","None",1.928,978.583333333333,38.27,76.2,"Grassland",0,NA,NA,NA,-3.14826165323893,91.2304508187624,NA
7279,1994.5,1,38.27,-119.57,"38.27 -119.57",1716,1240,"Temperate","Natural","Mixed Forest","Mixed",11.7,940,"IRGA","","Mature",1089.89,"38.27_-119.57","None",1.928,978.583333333333,38.27,76.2,"Mixed Forest",0,NA,NA,NA,-3.14826165323893,91.2304508187624,NA
7280,1994.5,1,38.27,-119.57,"38.27 -119.57",1716,2890,"Temperate","Natural","Mixed Forest","Mixed",3.3,1270,"IRGA","","Mature",1536.44,"38.27_-119.57","None",1.928,978.583333333333,38.27,76.2,"Mixed Forest",1,NA,NA,NA,-3.14826165323893,91.2304508187624,NA
7289,2008,1,32.05,118.83,"32.05 118.83",5460,NA,"Temperate","Natural","Mixed Forest","Mixed",15.7,950,"IRGA","","Mature",915.81,"32.05_118.83","None",5.37727272727273,NA,32.05,18.9,"Mixed Forest",0,16.7158777872722,6.4723566033219,2008,0.301011074033805,NA,4.59243428815016
7290,2008,1,32.05,118.83,"32.05 118.83",5460,NA,"Temperate","Natural","Shrubland","Evergreen",15.7,950,"IRGA","","Mature",957.44,"32.05_118.83","None",5.37727272727273,NA,32.05,18.9,"Shrubland",0,16.7158777872722,6.4723566033219,2008,0.301011074033805,NA,4.59243428815016
7291,2008,1,32.05,118.83,"32.05 118.83",5460,NA,"Temperate","Natural","Grassland","Deciduous",15.7,950,"IRGA","","Aggrading",1562.93,"32.05_118.83","None",5.37727272727273,NA,32.05,18.9,"Grassland",1,16.7158777872722,6.4723566033219,2008,0.301011074033805,NA,4.59243428815016
7300,2011,1,35.95,104.15,"35.95 104.15",8097,1966,"Temperate","Managed","Grassland","Deciduous",6.7,382,"IRGA","Exclusion","Aggrading",287.61,"35.95_104.15","None",3.2309756097561,NA,35.95,26.6,"Grassland",0,9.50624237060549,7.84888527095663,2011,-1.84528604348282,NA,-2.61720112851655
7326,2007.5,1,2.609,-60.209,"-2.609 -60.209",8115,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26.7,2442,"IRGA","Exclusion","Mature",927,"-2.609_-60.209","None",9.0925,NA,-2.609,NA,"Evergreen Forest",0,NA,NA,NA,4.01623834676107,NA,NA
7327,2007.5,1,2.606,-60.21,"-2.606 -60.21",8115,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26.7,2442,"IRGA","Exclusion","Mature",1306,"-2.606_-60.21","None",9.0925,NA,-2.606,NA,"Evergreen Forest",0,NA,NA,NA,4.01623834676107,NA,NA
7328,2007.5,1,2.605,-60.221,"-2.605 -60.221",8115,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26.7,2442,"IRGA","Exclusion","Mature",2195,"-2.605_-60.221","None",9.0925,NA,-2.605,NA,"Evergreen Forest",0,NA,NA,NA,4.01623834676107,NA,NA
7329,2007.5,1,2.603,-60.229,"-2.603 -60.229",8115,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26.7,2442,"IRGA","Exclusion","Mature",1552,"-2.603_-60.229","None",9.0925,NA,-2.603,NA,"Evergreen Forest",1,NA,NA,NA,4.01623834676107,NA,NA
7330,2007.5,1,2.59,-60.031,"-2.59 -60.031",8115,NA,"Tropical","Natural","Mixed Forest","Mixed",26.7,2442,"IRGA","Exclusion","Mature",1457,"-2.59_-60.031","None",9.0925,NA,-2.59,NA,"Mixed Forest",0,NA,NA,NA,4.01623834676107,NA,NA
7378,2011.8,1,22.567,112.833,"22.567 112.833",8169,NA,"Subtropical","Managed","Evergreen Forest","Evergreen",22.6,1700,"IRGA","","Mature",662.256,"22.567_112.833","None",6.97833333333333,1064.33333333333,22.567,25.5,"Evergreen Forest",0,22.5078038533529,5.18026427920986,2012,1.90207168009441,176.980450818759,10.3843603542309
7398,2011,3,42.412,117.2474,"42.412 117.2474",8537,1505,"Boreal","Managed","Deciduous Forest","Deciduous",-1.4,450,"IRGA","Exclusion","Aggrading",427,"42.412_117.2474","None",1.221,NA,42.412,66.6,"Deciduous Forest",0,2.77023976643881,5.42738923999721,2011,-3.85526165323893,NA,-9.35320373268323
7399,2011,3,42.412,117.2474,"42.412 117.2474",8537,1505,"Boreal","Managed","Deciduous Forest","Deciduous",-1.4,450,"IRGA","Exclusion","Aggrading",448,"42.412_117.2474","None",1.221,NA,42.412,66.6,"Deciduous Forest",0,2.77023976643881,5.42738923999721,2011,-3.85526165323893,NA,-9.35320373268323
7400,2011,3,42.412,117.2474,"42.412 117.2474",8537,1505,"Boreal","Managed","Deciduous Forest","Deciduous",-1.4,450,"IRGA","Exclusion","Mature",468,"42.412_117.2474","None",1.221,NA,42.412,66.6,"Deciduous Forest",0,2.77023976643881,5.42738923999721,2011,-3.85526165323893,NA,-9.35320373268323
7401,2013.5,1,21.744,104.314,"21.744 104.314",8568,45,"Subtropical","Managed","Evergreen Forest","Evergreen",20,1670,"IRGA","Exclusion","Aggrading",1022.72,"21.744_104.314","None",6.48583333333333,2246.66666666667,21.744,56.8,"Evergreen Forest",0,18.4225428263347,5.12526799295572,2014,1.40957168009441,1359.3137841521,6.29909932721266
7410,2012,1,36.04,126.72,"36.04 126.72",8540,100,"","Managed","Evergreen Forest","Evergreen",3.84909090909091,NA,"IRGA","Other","",440,"36.04_126.72","None",3.84909090909091,NA,36.04,22,"Evergreen Forest",0,13.1970942179362,4.96407091008735,2012,-1.22717074414801,NA,1.07365071881416
7411,2012,1,36.04,126.72,"36.04 126.72",8540,100,"","Managed","Deciduous Forest","Deciduous",3.84909090909091,NA,"IRGA","Other","",630,"36.04_126.72","None",3.84909090909091,NA,36.04,22,"Deciduous Forest",0,13.1970942179362,4.96407091008735,2012,-1.22717074414801,NA,1.07365071881416
7416,2013.5,1,33.611,150.741,"-33.611 150.741",9557,NA,"","Managed","Evergreen Forest","Evergreen",5.2525,702,"Gas Chromatography","","Mature",160.74,"-33.611_150.741","None",5.2525,702,-33.611,305,"Evergreen Forest",0,NA,NA,NA,0.176238346761076,-185.352882514571,NA
7417,2013.5,1,33.611,150.741,"-33.611 150.741",9557,NA,"","Managed","Grassland","Evergreen",5.2525,702,"Gas Chromatography","","Mature",332.02,"-33.611_150.741","None",5.2525,702,-33.611,305,"Grassland",0,NA,NA,NA,0.176238346761076,-185.352882514571,NA
7426,2011,1,42.033,116.267,"42.033 116.267",9620,1324,"Temperate","Managed","Grassland","",2.2,379,"IRGA","","",745.89,"42.033_116.267","None",1.095,213.416666666667,42.033,17.8,"Grassland",0,3.49517466227218,5.18026427869846,2011,-3.98126165323893,-673.936215847904,-8.62826883684986
7432,2010.5,2,22.617,112.333,"22.617 112.333",9594,NA,"Subtropical","Managed","Evergreen Forest","Evergreen",21.7,1700,"IRGA","","Aggrading",642.72,"22.617_112.333","None",6.90166666666667,1183,22.617,45.7,"Evergreen Forest",0,22.0718221028646,4.12047788506855,2010,1.82540501342775,295.647117485429,9.94837860374257
7447,2010.5,1,45.273,-97.837,"45.273 -97.837",9549,NA,"Temperate","Managed","Grassland","Evergreen",6.6,576,"Gas Chromatography","","Mature",116.16,"45.273_-97.837","None",3.07125,498.694444444444,45.273,59.7,"Grassland",0,NA,NA,NA,-2.00501165323892,-388.658438070127,NA
7448,2011.5,1,45.273,-97.837,"45.273 -97.837",9549,NA,"Temperate","Managed","Grassland","Evergreen",6.6,576,"Gas Chromatography","","Mature",177,"45.273_-97.837","None",3.07125,498.694444444444,45.273,59.7,"Grassland",0,NA,NA,NA,-2.00501165323892,-388.658438070127,NA
7449,2012.5,1,45.273,-97.837,"45.273 -97.837",9549,NA,"Temperate","Managed","Grassland","Evergreen",6.6,576,"Gas Chromatography","","Mature",266,"45.273_-97.837","None",3.07125,498.694444444444,45.273,59.7,"Grassland",0,NA,NA,NA,-2.00501165323892,-388.658438070127,NA
7450,2010.5,1,45.273,-97.837,"45.273 -97.837",9549,NA,"Temperate","Managed","Grassland","Evergreen",6.6,576,"Gas Chromatography","","Mature",177.12,"45.273_-97.837","None",3.07125,498.694444444444,45.273,59.7,"Grassland",0,NA,NA,NA,-2.00501165323892,-388.658438070127,NA
7451,2011.5,1,45.273,-97.837,"45.273 -97.837",9549,NA,"Temperate","Managed","Grassland","Evergreen",6.6,576,"Gas Chromatography","","Mature",284,"45.273_-97.837","None",3.07125,498.694444444444,45.273,59.7,"Grassland",0,NA,NA,NA,-2.00501165323892,-388.658438070127,NA
7452,2012.5,1,45.273,-97.837,"45.273 -97.837",9549,NA,"Temperate","Managed","Grassland","Evergreen",6.6,576,"Gas Chromatography","","Mature",337,"45.273_-97.837","None",3.07125,498.694444444444,45.273,59.7,"Grassland",0,NA,NA,NA,-2.00501165323892,-388.658438070127,NA
7453,2010.5,1,45.273,-97.837,"45.273 -97.837",9549,NA,"Temperate","Managed","Grassland","Evergreen",6.6,576,"Gas Chromatography","","Mature",155.22,"45.273_-97.837","None",3.07125,498.694444444444,45.273,59.7,"Grassland",0,NA,NA,NA,-2.00501165323892,-388.658438070127,NA
7454,2011.5,1,45.273,-97.837,"45.273 -97.837",9549,NA,"Temperate","Managed","Grassland","Evergreen",6.6,576,"Gas Chromatography","","Mature",239,"45.273_-97.837","None",3.07125,498.694444444444,45.273,59.7,"Grassland",0,NA,NA,NA,-2.00501165323892,-388.658438070127,NA
7455,2012.5,1,45.273,-97.837,"45.273 -97.837",9549,NA,"Temperate","Managed","Grassland","Evergreen",6.6,576,"Gas Chromatography","","Mature",302,"45.273_-97.837","None",3.07125,498.694444444444,45.273,59.7,"Grassland",0,NA,NA,NA,-2.00501165323892,-388.658438070127,NA
7466,2013,1,21.217,-48.1,"-21.217 -48.1",9691,543,"","","","",23,1443,"IRGA","","",1789.42841,"-21.217_-48.1","None",6.77666666666667,NA,-21.217,258,"",0,NA,NA,NA,1.70040501342775,NA,NA
7467,2013,1,21.217,-48.1,"-21.217 -48.1",9691,543,"","","","",23,1443,"IRGA","","",1256.66134,"-21.217_-48.1","None",6.77666666666667,NA,-21.217,258,"",0,NA,NA,NA,1.70040501342775,NA,NA
7468,2013,1,21.217,-48.1,"-21.217 -48.1",9691,543,"","","","",23,1443,"IRGA","","",1072.70141,"-21.217_-48.1","None",6.77666666666667,NA,-21.217,258,"",0,NA,NA,NA,1.70040501342775,NA,NA
7469,2013,1,23.772,101.268,"23.772 101.268",9662,2180,"Subtropical","Managed","Evergreen Forest","Evergreen",15,1050,"IRGA","","Aggrading",736.73,"23.772_101.268","None",7.70666666666667,NA,23.772,49.5,"Evergreen Forest",0,18.7582895914714,4.71978474079681,2013,2.63040501342775,NA,6.63484609234936
7470,2013,1,23.772,101.268,"23.772 101.268",9662,2178,"Subtropical","Managed","Evergreen Forest","Evergreen",15,1050,"IRGA","","Mature",1098.19,"23.772_101.268","None",7.70666666666667,NA,23.772,49.5,"Evergreen Forest",0,18.7582895914714,4.71978474079681,2013,2.63040501342775,NA,6.63484609234936
7471,2013,1,23.772,101.268,"23.772 101.268",9662,2240,"Subtropical","Managed","Evergreen Forest","Evergreen",15,1050,"IRGA","","Mature",882.27,"23.772_101.268","None",7.70666666666667,NA,23.772,49.5,"Evergreen Forest",0,18.7582895914714,4.71978474079681,2013,2.63040501342775,NA,6.63484609234936
7498,2008.5,1,61.87,24.28,"61.87 24.28",8232,NA,"Boreal","Natural","Evergreen Forest","Evergreen",3.5,711,"IRGA","","Mature",1922.43,"61.87_24.28","None",1.74695652173913,591.125,61.87,329.7,"Evergreen Forest",0,5.70301971435549,4.00216191590357,2008,-3.3293051314998,-296.227882514571,-6.42042378476655
7501,2009.5,1,61.87,24.28,"61.87 24.28",8232,NA,"Boreal","Natural","Evergreen Forest","Evergreen",3.5,711,"IRGA","","Mature",2266.81,"61.87_24.28","None",1.74695652173913,591.125,61.87,329.7,"Evergreen Forest",0,5.71879475911459,4.00216191590357,2010,-3.3293051314998,-296.227882514571,-6.40464874000745
7504,2010.5,1,61.87,24.28,"61.87 24.28",8232,NA,"Boreal","Natural","Evergreen Forest","Evergreen",3.5,711,"IRGA","","Mature",1559.14,"61.87_24.28","None",1.74695652173913,591.125,61.87,329.7,"Evergreen Forest",0,5.71879475911459,4.00216191590357,2010,-3.3293051314998,-296.227882514571,-6.40464874000745
7507,2011.5,1,61.87,24.28,"61.87 24.28",8232,NA,"Boreal","Natural","Evergreen Forest","Evergreen",3.5,711,"IRGA","","Mature",1441.83,"61.87_24.28","None",1.74695652173913,591.125,61.87,329.7,"Evergreen Forest",0,5.48859812418624,4.00216191590357,2012,-3.3293051314998,-296.227882514571,-6.6348453749358
7568,2010.5,1,26.5,117.72,"26.5 117.72",8227,NA,"Subtropical","Managed","Evergreen Forest","Evergreen",19.2,1628,"IRGA","Exclusion","Aggrading",1140.22,"26.5_117.72","None",5.52666666666667,2075.75,26.5,25.9,"Evergreen Forest",0,18.7388142903646,2.22000000026772,2010,0.450405013427745,1188.39711748543,6.61537079124257
7669,2012.5,1,40.016,116.383,"40.016 116.383",11004,51,"Temperate","Managed","Evergreen Forest","Evergreen",12.5,540,"IRGA","","Mature",394,"40.016_116.383","None",4.44818181818182,NA,40.016,NA,"Evergreen Forest",0,13.3536697387696,2.59132109136885,2012,-0.628079835057105,NA,1.23022623964756
7686,2013.5,1,37.88,114.22,"37.88 114.22",11017,350,"Temperate","","Deciduous Forest","Deciduous",13.2,570,"IRGA","Exclusion","",484.39,"37.88_114.22","None",4.48545454545455,423.583333333333,37.88,35.8,"Deciduous Forest",0,13.9786951700847,3.13955410872865,2014,-0.590807107784375,-463.769549181238,1.85525167096266
7687,2013.5,1,37.88,114.22,"37.88 114.22",11017,350,"Temperate","","Deciduous Forest","Deciduous",13.2,570,"IRGA","Exclusion","",404.92,"37.88_114.22","None",4.48545454545455,423.583333333333,37.88,35.8,"Deciduous Forest",0,13.9786951700847,3.13955410872865,2014,-0.590807107784375,-463.769549181238,1.85525167096266
7700,2006,3,41.73,1.65,"41.73 1.65",11031,800,"Mediterranean","Unmanaged","Mixed Forest","Mixed",12,600,"IRGA","","Aggrading",170.29,"41.73_1.65","None",5.87818181818182,NA,41.73,44.9,"Mixed Forest",0,15.5939524332683,6.47235660321176,2006,0.801920164942895,NA,3.47050893414626
7702,2006,3,41.73,1.65,"41.73 1.65",11031,800,"Mediterranean","Unmanaged","Mixed Forest","Mixed",12,600,"IRGA","","Aggrading",177.86,"41.73_1.65","None",5.87818181818182,NA,41.73,44.9,"Mixed Forest",0,15.5939524332683,6.47235660321176,2006,0.801920164942895,NA,3.47050893414626
7704,2006,3,41.73,1.65,"41.73 1.65",11031,800,"Mediterranean","Unmanaged","Mixed Forest","Mixed",12,600,"IRGA","","Aggrading",177.86,"41.73_1.65","None",5.87818181818182,NA,41.73,44.9,"Mixed Forest",0,15.5939524332683,6.47235660321176,2006,0.801920164942895,NA,3.47050893414626
7706,2006,3,41.73,1.65,"41.73 1.65",11031,800,"Mediterranean","Unmanaged","Mixed Forest","Mixed",12,600,"IRGA","","Aggrading",124.88,"41.73_1.65","None",5.87818181818182,NA,41.73,44.9,"Mixed Forest",0,15.5939524332683,6.47235660321176,2006,0.801920164942895,NA,3.47050893414626
7722,2015,1,42.477,-76.485,"42.477 -76.485",11036,404,"","","Urban","",8.1,947,"Gas Chromatography","","",1322.76,"42.477_-76.485","None",10.793,NA,42.477,43,"Urban",0,NA,NA,NA,5.71673834676107,NA,NA
7723,2015,1,42.477,-76.485,"42.477 -76.485",11036,404,"","","Urban","",8.1,947,"Gas Chromatography","","",858.48,"42.477_-76.485","None",10.793,NA,42.477,43,"Urban",0,NA,NA,NA,5.71673834676107,NA,NA
7756,2010,1,29.8,112.55,"29.8 112.55",11038,NA,"Subtropical","","Wetland","Deciduous",16,1200,"IRGA","","",725.64,"29.8_112.55","None",5.98363636363636,1434.75,29.8,29.3,"Wetland",0,17.8809041341146,5.54999999976465,2010,0.907374710397435,547.397117485429,5.75746063499257
