"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site_name","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Rh_annual","Ra_annual","Manipulation","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","Ecosystem_type2","Outlier_rh","Outlier_ra","Mean.Temp.","Mean.Precip.","delta.Mean.Temp.","delta.Mean.Precip."
10036,2008,1,39.67,-1.92,"",10981,1000,"Mediterranean","Unmanaged","Forest","Mixed",15.5,510,"IRGA","","Aggrading",1054.85,NA,NA,"None",NA,17.5,62,21,17,"Forest",0,0,4.82454545454545,213.25,-0.475067252107344,-780.291340309468
10037,2009,1,39.67,-1.92,"",10981,1000,"Mediterranean","Unmanaged","Forest","Mixed",15.5,510,"IRGA","","Aggrading",1007.4,NA,NA,"None",NA,17.52,60,17,23,"Forest",0,0,4.83272727272727,355.083333333333,-0.466885433925525,-638.458006976135
10038,2009,1,39.67,-1.92,"",10981,1000,"Mediterranean","Unmanaged","Forest","Mixed",15.5,510,"IRGA","","Aggrading",554.8,NA,NA,"None",NA,17.5,62,21,17,"Forest",0,0,4.83272727272727,355.083333333333,-0.466885433925525,-638.458006976135
10039,2009,1,39.67,-1.92,"",10981,1000,"Mediterranean","Unmanaged","Forest","Mixed",15.5,510,"IRGA","","Aggrading",635.1,NA,NA,"None",NA,17.5,62,21,17,"Forest",0,0,4.83272727272727,355.083333333333,-0.466885433925525,-638.458006976135
10040,2010,1,39.67,-1.92,"",10981,1000,"Mediterranean","Unmanaged","Forest","Mixed",15.5,510,"IRGA","","Aggrading",1164.35,NA,NA,"None",NA,17.52,60,17,23,"Forest",0,0,4.58090909090909,355.083333333333,-0.718703615743707,-638.458006976135
10041,2010,1,39.67,-1.92,"",10981,1000,"Mediterranean","Unmanaged","Forest","Mixed",15.5,510,"IRGA","","Aggrading",569.4,NA,NA,"None",NA,17.5,62,21,17,"Forest",0,0,4.58090909090909,355.083333333333,-0.718703615743707,-638.458006976135
10042,2010,1,39.67,-1.92,"",10981,1000,"Mediterranean","Unmanaged","Forest","Mixed",15.5,510,"IRGA","","Aggrading",558.45,NA,NA,"None",NA,17.5,62,21,17,"Forest",0,0,4.58090909090909,355.083333333333,-0.718703615743707,-638.458006976135
10043,2010,1,29.93,118.85,"Lin’an City",10938,NA,"Subtropical","Unmanaged","Forest","Evergreen",15.9,1450,"Gas chromatography","","Aggrading",1096.36,NA,NA,"None",NA,9.2,50.9,31.7,17.4,"Forest",0,0,3.23181818181818,1537.5,-2.06779452483462,543.958659690532
10044,2010,1,29.93,118.85,"Lin’an City",10938,NA,"Subtropical","Unmanaged","Forest","Evergreen",15.9,1450,"Gas chromatography","","Aggrading",1320,NA,NA,"None",NA,9.2,50.9,31.7,17.4,"Forest",0,0,3.23181818181818,1537.5,-2.06779452483462,543.958659690532
10045,2010,1,29.93,118.85,"Lin’an City",10938,NA,"Subtropical","Unmanaged","Forest","Evergreen",15.9,1450,"Gas chromatography","","Aggrading",1412.73,NA,NA,"None",NA,9.2,50.9,31.7,17.4,"Forest",0,0,3.23181818181818,1537.5,-2.06779452483462,543.958659690532
10046,2010,1,29.93,118.85,"Lin’an City",10938,NA,"Subtropical","Unmanaged","Forest","Evergreen",15.9,1450,"Gas chromatography","","Aggrading",1450.91,NA,NA,"None",NA,9.2,50.9,31.7,17.4,"Forest",0,0,3.23181818181818,1537.5,-2.06779452483462,543.958659690532
10130,2013,1,48.5,6.7,"",10982,300,"Mediterranean","Unmanaged","Forest","Evergreen",10.4,775,"IRGA","","Aggrading",1264,NA,NA,"None",NA,NA,NA,NA,50,"Forest",0,0,3.11636363636364,734.083333333333,-2.18324907028916,-259.458006976135
10133,2014,1,48.5,6.7,"",10982,300,"Mediterranean","Unmanaged","Forest","Evergreen",10.4,775,"IRGA","","Aggrading",1040,NA,NA,"None",NA,NA,NA,NA,50,"Forest",0,0,4.89454545454545,771.833333333333,-0.405067252107344,-221.708006976135
10146,2002.5,1,41.3,1.8,"",10997,210,"Mediterranean","Unmanaged","Shrubland","Deciduous",15.9,568,"IRGA","","Aggrading",438.48,NA,NA,"None",NA,NA,42.9,38.7,18.4,"Shrubland",0,0,11.09,511.25,5.7903872933472,-482.291340309468
10337,2012,1,26.85,106.8,"Huitong National Research Station",11226,NA,"Subtropical","Unmanaged","Forest","Evergreen",16.5,1200,"IRGA","Girdling","Aggrading",567,275.94,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.60363636363636,729.181818181818,-0.695976343016435,-264.35952212765
10470,2016,2,23.45,102.17,"Yuanjiang Research Station for Savanna Ecosystems",13929,580,"Tropical","Unmanaged","Savanna","Deciduous",23.9,800,"Gas chromatography","","Mature",423.8416,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,6.02333333333333,581,0.723720626680535,-412.541340309468
10478,2015.5,1,30.23,119.7,"Shankou Township",13941,150,"Subtropical","Managed","Forest","Evergreen",15.8,NA,"IRGA","Exclusion","Aggrading",1188.28,756.86,431.41,"None",1.14,NA,35.4,38.2,26.4,"Forest",0,0,6.19818181818182,3916.66666666667,0.89856911152902,2923.1253263572
10499,2010,2,31.47,110.3,"National Field Station for Forest Ecosystem of Shennongjia",12140,2570,"Subtropical","Natural","Forest","Evergreen",10.6,1100,"IRGA","Trench","Mature",510.88,306.53,204.35,"None",NA,9.95,NA,NA,NA,"Forest",0,0,5.32545454545455,853.416666666667,0.025841838801747,-140.124673642802
10500,2010,2,31.3,110.5,"National Field Station for Forest Ecosystem of Shennongjia",12140,1970,"Subtropical","Natural","Forest","Deciduous",10.6,1050,"IRGA","Trench","Mature",650.9,442.77,211.92,"None",NA,10.29,NA,NA,NA,"Forest",0,0,5.32545454545455,853.416666666667,0.025841838801747,-140.124673642802
10501,2010,2,31.32,110.48,"National Field Station for Forest Ecosystem of Shennongjia",12140,1670,"Subtropical","Natural","Forest","Mixed",10.6,1200,"IRGA","Trench","Mature",677.39,423.84,253.55,"None",NA,10.84,NA,NA,NA,"Forest",0,0,5.32545454545455,853.416666666667,0.025841838801747,-140.124673642802
10502,2010,2,31.35,110.5,"National Field Station for Forest Ecosystem of Shennongjia",12140,780,"Subtropical","Natural","Forest","Evergreen",10.6,850,"IRGA","Trench","Mature",616.84,427.63,189.22,"None",NA,11.24,NA,NA,NA,"Forest",0,0,5.32545454545455,853.416666666667,0.025841838801747,-140.124673642802
10532,2016.5,1,30.23,119.7,"Yuqian Town",12101,NA,"Subtropical","Managed","Forest","Evergreen",15.6,1613.9,"Gas chromatography","","Aggrading",815.45,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.73090909090909,1461.66666666667,0.431296384256293,468.125326357198
10533,2017.5,1,30.23,119.7,"Yuqian Town",12101,NA,"Subtropical","Managed","Forest","Evergreen",15.6,1613.9,"Gas chromatography","","Aggrading",845.45,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.95090909090909,1045,0.651296384256293,51.4586596905317
10534,2018.5,1,30.23,119.7,"Yuqian Town",12101,NA,"Subtropical","Managed","Forest","Evergreen",15.6,1613.9,"Gas chromatography","","Aggrading",818.18,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.56,1056.66666666667,0.260387293347202,63.1253263571984
10568,2015.5,1,59.4,24.37,"NC",12087,NA,"Temperate","Natural","Grassland ","Deciduous",NA,NA,"Gas chromatography","","Mature",684,815,NA,"None",NA,NA,NA,NA,NA,"Grassland ",0,0,2.50727272727273,491.833333333333,-2.79233997938007,-501.708006976135
10594,2015.5,1,43.4,-80.71,"Washington Creek",12206,305,"Temperate","Natural","Forest","Mixed",7.2,912,"Gas chromatography","","Mature",182.5,NA,NA,"None",NA,NA,47.2,44.9,7.9,"Forest",0,0,1.69416666666667,596.818181818182,-3.60544603998613,-396.723158491286
10598,2015,3,22.01,101.41,"Xishuangbanna",12191,571,"Tropical","Managed","Forest","Evergreen",20.5,1380,"IRGA","","Mature",1270.2,1051.2,219,"None",1.48,9.79,NA,NA,NA,"Forest",0,0,5.8875,581,0.587887293347202,-412.541340309468
10714,2012,2,33.73,-117.7,"Loma Ridge Global Change Experiment",12918,365,"Mediterranean","Natural","Grassland","Deciduous",16.4,247,"Gas chromatography","","Mature",604.44,NA,NA,"None",NA,11,NA,NA,NA,"Grassland",0,0,17.7391666666667,149.25,12.4395539600139,-844.291340309468
10738,2014,3,58.7,25.05,"Kobra",13096,NA,"Temperate","Natural","Forest","Evergreen",7,584.5,"IRGA","","Aggrading",743,491,252,"None",NA,26.6,NA,NA,NA,"Forest",0,0,2.32,567.916666666667,-2.9796127066528,-425.624673642802
10739,2014,3,58.98,26.75,"Kaasiksaare",13096,NA,"Temperate","Natural","Forest","Deciduous",7,584.5,"IRGA","","Aggrading",567,417,150,"None",NA,29.4,NA,NA,NA,"Forest",0,0,2.01727272727273,491.833333333333,-3.28233997938007,-501.708006976135
10740,2014,3,58.3,21.97,"Kuusnõmme",13096,NA,"Temperate","Natural","Forest","Evergreen",7,584.5,"IRGA","","Aggrading",844,628,216,"None",NA,38.1,NA,NA,NA,"Forest",0,0,2.5,424.333333333333,-2.7996127066528,-569.208006976135
10794,2015.5,1,39.97,115.42,"Beijing Forest Ecosystem Research Station",13527,1278,"Temperate","Natural","Forest","Evergreen",6.3,612,"IRGA","","Mature",123.56,NA,NA,"None",NA,13.73,NA,NA,NA,"Forest",0,0,3.61,482.25,-1.6896127066528,-511.291340309468
10811,2016.5,1,30.98,103.62,"Dujiangyan Experimental Forest",13664,911,"Subtropical","Natural","Forest","Mixed",15.2,1243,"IRGA","","Mature",730.37,408.7,321.67,"None",NA,8.21,NA,NA,NA,"Forest",0,0,6.31272727272727,819.916666666667,1.01311456607447,-173.624673642802
10812,2017.5,1,30.98,103.62,"Dujiangyan Experimental Forest",13664,911,"Subtropical","Natural","Forest","Mixed",15.2,1243,"IRGA","","Mature",737.94,416.28,321.66,"None",NA,8.21,NA,NA,NA,"Forest",0,0,5.30909090909091,1040,0.00947820243811037,46.4586596905317
10833,2014,3,-28.8,29.35,"Potshini",13788,1267.5,"Temperate","Natural","Grassland","Evergreen",13,684,"IRGA","","Mature",649.7,NA,NA,"None",1.3,NA,NA,NA,NA,"Grassland",0,0,6.03454545454546,613.666666666667,0.734932747892657,-379.874673642802
10851,2012.5,3,18.4075,-66.73138889,"El Tallonal",14719,100,"Subtropical","Natural","Forest","Deciduous",23,2016,"IRGA","","Mature",2710,NA,NA,"None",NA,NA,39,26,35,"Forest",0,0,31.8933333333333,1041.66666666667,26.5937206266805,48.1253263571984
11041,2015.5,2,30.075,120.1165,"Miaoshanwu National Reserve",14924,141,"Subtropical","Managed","Forest","Evergreen",16.1,1441.9,"IRGA","","Mature",1256.39,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.19818181818182,3916.66666666667,0.89856911152902,2923.1253263572
11047,2015.5,2,30.075,120.1165,"Miaoshanwu National Reserve",14924,115,"Subtropical","Managed","Forest","Evergreen",16.1,1441.9,"IRGA","","Mature",1256.39,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.19818181818182,3916.66666666667,0.89856911152902,2923.1253263572
11053,2015.5,2,30.075,120.1165,"Miaoshanwu National Reserve",14924,86,"Subtropical","Managed","Forest","Evergreen",16.1,1441.9,"IRGA","","Mature",1256.39,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.19818181818182,3916.66666666667,0.89856911152902,2923.1253263572
11059,2015.5,2,30.075,120.1165,"Miaoshanwu National Reserve",14924,157,"Subtropical","Managed","Forest","Evergreen",16.1,1441.9,"IRGA","","Mature",1256.39,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.19818181818182,3916.66666666667,0.89856911152902,2923.1253263572
11209,2015.5,1,33.6518,-97.3764,"Pitman Ranch",15272,315,"Grassland","Natural","Grassland","Deciduous",18,820,"Gas chromatography","","Mature",1561,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,18.1375,1646.83333333333,12.8378872933472,653.291993023865
11210,2015.5,1,33.6518,-97.3764,"Pitman Ranch",15272,315,"Grassland","Natural","Grassland","Deciduous",18,820,"Gas chromatography","","Mature",886,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,18.1375,1646.83333333333,12.8378872933472,653.291993023865
11211,2016.5,1,33.6518,-97.3764,"Pitman Ranch",15272,315,"Grassland","Natural","Grassland","Deciduous",18,820,"Gas chromatography","","Mature",1511,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,17.5958333333333,945.5,12.2962206266805,-48.0413403094683
11212,2016.5,1,33.6518,-97.3764,"Pitman Ranch",15272,315,"Grassland","Natural","Grassland","Deciduous",18,820,"Gas chromatography","","Mature",815,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,17.5958333333333,945.5,12.2962206266805,-48.0413403094683
11332,2016.5,2,41.017,-83.033,"Waterman Agricultural and Natural Resources Laboratory",13154,241,"Tropical","Natural","Forest","Deciduous",NA,NA,"Gas chromatography","","Mature",980,NA,NA,"None",NA,12.66,NA,NA,NA,"Forest",0,0,11.1908333333333,676.916666666667,5.89122062668054,-316.624673642802
11401,2012.5,1,37.017,-2.417,"Sierra Alhamilla range",15097,350,"Mediterranean","Natural","Shrubland","Evergreen",17.9,230,"IRGA","Comparison","Mature",242.2,NA,158.94,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.2675,394.5,-0.0321127066527982,-599.041340309468
11402,2012.5,1,37.017,-2.417,"Sierra Alhamilla range",15097,350,"Mediterranean","Natural","Shrubland","Evergreen",17.9,230,"IRGA","Comparison","Mature",227.06,NA,158.94,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.2675,394.5,-0.0321127066527982,-599.041340309468
11403,2012.5,1,37.017,-2.417,"Sierra Alhamilla range",15097,350,"Mediterranean","Natural","Shrubland","Evergreen",17.9,230,"IRGA","Comparison","Mature",200.57,NA,158.94,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.2675,394.5,-0.0321127066527982,-599.041340309468
11404,2012.5,1,37.017,-2.417,"Sierra Alhamilla range",15097,350,"Mediterranean","Natural","Shrubland","Evergreen",17.9,230,"IRGA","Comparison","Mature",181.65,NA,158.94,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.2675,394.5,-0.0321127066527982,-599.041340309468
11408,2012.5,1,37.017,-2.417,"Sierra Alhamilla range",15097,350,"Mediterranean","Natural","Shrubland","Evergreen",17.9,230,"IRGA","Comparison","Mature",192.73,NA,158.94,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,5.2675,394.5,-0.0321127066527982,-599.041340309468
11701,2012.5,1,28.61,77.17,"National Capital Territory of India",15109,NA,"Tropical","Managed","Forest","Mixed",NA,NA,"IRGA","","",1218.55,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.83666666666667,596.363636363636,2.53705396001387,-397.177703945832
11702,2012.5,1,28.69,77.22,"National Capital Territory of India",15109,NA,"Tropical","Managed","Forest","Mixed",NA,NA,"IRGA","","",972.57,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.83666666666667,596.363636363636,2.53705396001387,-397.177703945832
11723,2005,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",787.1344,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.2175,896.363636363636,-0.0821127066527989,-97.1777039458319
11724,2006,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",866.6047,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.125,896.363636363636,-0.174612706652798,-97.1777039458319
11725,2007,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",764.4286,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.94818181818182,896.363636363636,-0.35143088847098,-97.1777039458319
11726,2008,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",919.5849,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.67166666666667,1066.5,-1.62794603998613,72.9586596905317
11727,2009,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",813.6245,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.65416666666667,1066.5,-1.64544603998613,72.9586596905317
11728,2010,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",927.1535,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.94,1017.42857142857,-0.359612706652798,23.8872311191031
11729,2011,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",896.8791,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.30818181818182,840.333333333333,-0.99143088847098,-153.208006976135
11730,2012,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",537.3706,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.51818181818182,498,0.21856911152902,-495.541340309468
11731,2013,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",662.2525,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.01,879,-1.2896127066528,-114.541340309468
11732,2014,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",851.4675,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.89727272727273,642.6,-1.40233997938007,-350.941340309468
11733,2015,1,38.733,-92.2,"MOFLUX",15114,210,"Temperate","Natural","Forest","Deciduous",11.5,1023,"IRGA","","",779.5658,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.61272727272727,879.75,-0.686885433925525,-113.791340309468
11750,2014.5,1,30.233,120.15,"Tea Research Institute",14992,NA,"Subtropical","Natural","Forest","Evergreen",17,1533,"IRGA","","Aggrading",979.7598,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.21090909090909,3916.66666666667,0.911296384256293,2923.1253263572
11776,2018.5,1,30.068,103.007,"Bi Feng Gorge",15082,NA,"Subtropical","Natural","Forest","Evergreen",17.9,1719,"IRGA","","",946.08,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.24818181818182,1317.41666666667,0.94856911152902,323.875326357198
11797,2012.5,3,18.408,-66.731,"El Tallonal",15137,100,"Tropical","Unmanaged","Forest","Evergreen",23,2000,"IRGA","","Aggrading",2544.65,NA,NA,"None",NA,NA,39,26,35,"Forest",0,0,31.8933333333333,1041.66666666667,26.5937206266805,48.1253263571984
11906,2016.5,1,32.98,103.67,"Songpan Plateau
Scrub Ecosystem Research Station of the Chinese Academy of Science",13451,3300,"Temperate","Natural","Grassland","Deciduous",4.8,693.2,"IRGA","","Mature",340.45,255.65,84.8,"None",NA,NA,NA,NA,NA,"Grassland",0,0,2.25272727272727,564.583333333333,-3.04688543392553,-428.958006976135
11989,2011.5,1,29.5,-82.33,"Intensive Management Practices Assessment Center",12274,45,"Subtropical","Unmanaged","Forest","Evergreen",20.6,1178,"IRGA","Trench","Aggrading",1240,1140,100,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.51833333333333,1627,1.21872062668054,633.458659690532
12001,2015,2,30.05,119.87,"Qianjiangyuan Forest Ecological Research Station",12297,141,"Subtropical","Unmanaged","Forest","Evergreen",16.1,1441.9,"IRGA","","Mature",1256.4,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.19818181818182,3916.66666666667,0.89856911152902,2923.1253263572
12005,2016.5,1,24.53,101.01,"Ailaoshan Station for Subtropical Forest Ecosystem Studies",12304,2480,"Subtropical","Unmanaged","Forest","Evergreen",11.3,1778,"IRGA","","Mature",1547.79,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.12083333333333,581,-0.178779373319465,-412.541340309468
12226,2013.5,1,30.23,119.7,"Sankou Township",12636,175,"Subtropical","Managed","Forest","Deciduous",15.9,1509,"Gas chromatography","","Aggrading",363.67,NA,NA,"None",1.12,8.72,30.1,40,29.9,"Forest",0,0,5.57090909090909,1185.83333333333,0.271296384256293,192.291993023865
12230,2014.5,1,30.23,119.7,"Sankou Township",12636,175,"Subtropical","Managed","Forest","Deciduous",15.9,1509,"Gas chromatography","","Aggrading",340.91,NA,NA,"None",1.12,8.72,30.1,40,29.9,"Forest",0,0,6.21090909090909,3916.66666666667,0.911296384256293,2923.1253263572
12305,2013.5,1,30.23,119.7,"Qingshan Township",12848,NA,"Subtropical","Unmanaged","Forest","Deciduous",15.6,1420,"Gas chromatography","","Aggrading",744.6,NA,NA,"None",0.97,NA,NA,NA,NA,"Forest",0,0,5.57090909090909,1185.83333333333,0.271296384256293,192.291993023865
12309,2014.5,1,30.23,119.7,"Qingshan Township",12848,NA,"Subtropical","Unmanaged","Forest","Deciduous",15.6,1420,"Gas chromatography","","Aggrading",816.27,NA,NA,"None",0.97,NA,NA,NA,NA,"Forest",0,0,6.21090909090909,3916.66666666667,0.911296384256293,2923.1253263572
12313,2015.5,1,30.23,119.7,"Qingshan Township",12848,NA,"Subtropical","Unmanaged","Forest","Deciduous",15.6,1420,"Gas chromatography","","Aggrading",989.48,NA,NA,"None",0.97,NA,NA,NA,NA,"Forest",0,0,6.19818181818182,3916.66666666667,0.89856911152902,2923.1253263572
12317,2016.5,1,30.23,119.7,"Qingshan Township",12848,NA,"Subtropical","Unmanaged","Forest","Deciduous",15.6,1420,"Gas chromatography","","Aggrading",918.8,NA,NA,"None",0.97,NA,NA,NA,NA,"Forest",0,0,5.73090909090909,1461.66666666667,0.431296384256293,468.125326357198
12326,2015.5,1,36.86,114.08,"Jigong Mountain",12899,NA,"Subtropical","Managed","Forest","Deciduous",15.2,1120,"IRGA","Trenching","Aggrading",1725.64,NA,NA,"None",1.02,8.121212121,12,38,50,"Forest",0,0,5.51090909090909,450.25,0.211296384256292,-543.291340309468
12330,2015.5,1,36.86,114.08,"Jigong Mountain",12899,NA,"Subtropical","Managed","Forest","Deciduous",15.2,1120,"IRGA","Trenching","Aggrading",1138.92,NA,NA,"None",1.02,8.121212121,12,38,50,"Forest",0,0,5.51090909090909,450.25,0.211296384256292,-543.291340309468
12704,2013.5,1,30.206,-83.87,"",13674,NA,"Temperate","Managed","Forest","Evergreen",20,1399,"IRGA","Exclusion","Aggrading",1600,1350,NA,"None",NA,NA,94.725,2.425,2.85,"Forest",0,0,6.27833333333333,1627,0.978720626680535,633.458659690532
12708,2014.5,1,30.206,-83.87,"",13674,NA,"Temperate","Managed","Forest","Evergreen",20,1399,"IRGA","Exclusion","Aggrading",1500,1250,NA,"None",NA,NA,94.725,2.425,2.85,"Forest",0,0,5.82416666666667,1362.16666666667,0.524553960013868,368.625326357198
12712,2015.5,1,30.206,-83.87,"",13674,NA,"Temperate","Managed","Forest","Evergreen",20,1399,"IRGA","Exclusion","Aggrading",1700,1400,NA,"None",NA,NA,94.725,2.425,2.85,"Forest",0,0,3.27090909090909,992.583333333333,-2.02870361574371,-0.958006976134925
12762,2014.5,2,30.05,102.983,"Bi Feng Gorge Scenic Spot",13665,1170,"Subtropical","Natural","Forest","Evergreen",16.2,1700,"IRGA","Gap/clear cut/clip","",590.35,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.921,1317.41666666667,0.621387293347202,323.875326357198
12811,2015.5,1,29.54,103.26,"Wawushan Mountain",13628,1600,"Subtropical","Natural","Forest","Evergreen",10,2323,"IRGA","","",727.3,541.7,185.6,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.39545454545455,1317.41666666667,1.09584183880175,323.875326357198
12845,2013,5,36.617,112.116,"Taiyue Mountain Ecosystem Research Station",13822,1619,"Temperate","Unmanaged","Forest","Evergreen",9.9,662,"IRGA","","Mature",882,753,129,"None",0.95,NA,NA,NA,NA,"Forest",0,0,4.33090909090909,423.583333333333,-0.968703615743707,-569.958006976135
12846,2013,5,36.617,112.116,"Taiyue Mountain Ecosystem Research Station",13822,1619,"Temperate","Natural","Forest","Evergreen",9.9,662,"IRGA","","Mature",734,617,117,"None",1.28,NA,NA,NA,NA,"Forest",0,0,4.33090909090909,423.583333333333,-0.968703615743707,-569.958006976135
12885,2015,1,53.27,36.51,"Sari City",15290,360,"Temperate","Managed","Forest","Deciduous",18,753,"IRGA","Other","Mature",1007.5,NA,NA,"None",1.72,NA,58,30,12,"Forest",0,0,3.25727272727273,597.166666666667,-2.04233997938007,-396.374673642802
13014,2016.5,1,29.78,106.35,"Jinyun Mountain National Nature Reserve",15339,563,"Subtropical","Natural","Forest","Deciduous",14.91,1611.8,"IRGA","","Mature",700,NA,NA,"None",NA,13.22,NA,NA,NA,"Forest",0,0,5.29583333333333,1040,-0.00377937331946487,46.4586596905317
13018,2017.5,1,29.78,106.35,"Jinyun Mountain National Nature Reserve",15339,563,"Subtropical","Natural","Forest","Deciduous",14.91,1611.8,"IRGA","","Mature",727,NA,NA,"None",NA,13.22,NA,NA,NA,"Forest",0,0,5.35583333333333,1040,0.0562206266805347,46.4586596905317
13022,2016.5,1,29.78,106.35,"Jinyun Mountain National Nature Reserve",15339,563,"Subtropical","Natural","Forest","Evergreen",14.93,1611.8,"IRGA","","Mature",995,NA,NA,"None",NA,12.42,NA,NA,NA,"Forest",0,0,5.29583333333333,1040,-0.00377937331946487,46.4586596905317
13026,2017.5,1,29.78,106.35,"Jinyun Mountain National Nature Reserve",15339,563,"Subtropical","Natural","Forest","Evergreen",14.93,1611.8,"IRGA","","Mature",1041,NA,NA,"None",NA,12.42,NA,NA,NA,"Forest",0,0,5.35583333333333,1040,0.0562206266805347,46.4586596905317
13234,2016,2,4.817,116.9,"LF, B, E",15651,NA,"Tropical","Managed","Forest","",32.5,1969.2,"IRGA","","Aggrading",1203.62,NA,NA,"None",0.81,14.56,NA,NA,NA,"Forest",0,0,8.88,6897.5,3.5803872933472,5903.95865969053
13235,2016,2,4.817,116.9,"OP2, OP7, OP12",15651,NA,"Tropical","Managed","Forest","",32.5,1969.2,"IRGA","","Aggrading",817.31,NA,NA,"None",1.26,12.83,NA,NA,NA,"Forest",0,0,8.88,6897.5,3.5803872933472,5903.95865969053
13236,2016,2,4.817,116.9,"RR",15651,NA,"Tropical","Managed","Forest","",32.5,1969.2,"IRGA","","Aggrading",1381.45,NA,NA,"None",1.25,9.6,NA,NA,NA,"Forest",0,0,8.88,6897.5,3.5803872933472,5903.95865969053
13247,2019.5,1.5,-3.405,114.77,"RC (Root Circle)",15471,NA,"Tropical","Managed","Forest","",NA,NA,"IRGA","Exclusion","Aggrading",1926.22,1540,386.22,"None",NA,NA,NA,NA,NA,"Forest",0,0,8.82083333333333,6897.5,3.52122062668053,5903.95865969053
13248,2019.5,1.5,-3.405,114.77,"FS (Harvesting Path)",15471,NA,"Tropical","Managed","Forest","",NA,NA,"IRGA","Exclusion","Aggrading",1468.32,1540,-71.68,"None",0.14,NA,NA,NA,NA,"Forest",0,0,8.82083333333333,6897.5,3.52122062668053,5903.95865969053
13249,2019.5,1.5,-3.405,114.77,"HP (Frond Stack)",15471,NA,"Tropical","Managed","Forest","",NA,NA,"IRGA","Exclusion","Aggrading",1604.55,1540,64.55,"None",0.14,NA,NA,NA,NA,"Forest",0,0,8.82083333333333,6897.5,3.52122062668053,5903.95865969053
